event_id,question_id,answer_id,user_id,role,surface,event_ts,event_month,strict_pattern_family,tool_families,primary_tag,month_id,high_tag,exposure_index,post_chatgpt
f7bcfa8bf62c72b4,79328507,,5389127,question_commenter,question_comment,2025-01-04 18:15:08.293000+00:00,2025-01,from_tool,chatgpt,apache-spark,2025-01,0,0.6785814699695615,1
00b65901282747bb,79329453,,13854410,asker,question_body,2025-01-04 19:15:49.143000+00:00,2025-01,from_tool,chatgpt,android,2025-01,0,-0.5824723369899437,1
b4675e868931eacf,73117628,79329488,9117384,answerer,answer_body,2025-01-04 19:38:21.747000+00:00,2025-01,from_tool,openai,python,2022-07,1,0.3704293899547944,0
062274dd27d31f5b,79329738,,18297485,asker,question_body,2025-01-04 22:48:06.320000+00:00,2025-01,from_tool,llm,python,2025-01,1,0.3704293899547944,1
fb48792126c7c333,79330298,,27776380,asker,question_body,2025-01-05 06:25:53.990000+00:00,2025-01,from_tool,copilot;gemini,javascript,2025-01,1,0.484762784788476,1
07178084ce983c6d,79331913,,28243057,asker,question_body,2025-01-06 02:04:29.877000+00:00,2025-01,tool_said,,python,2025-01,1,0.3704293899547944,1
b7ba622288915d6d,79332969,,8135339,asker,question_body,2025-01-06 12:02:47.097000+00:00,2025-01,tool_said,chatgpt,docker,2025-01,0,-2.067518990036933,1
2bbd70a363b40e6b,79332824,,13789537,question_commenter,question_comment,2025-01-06 17:01:29.610000+00:00,2025-01,from_tool,llm,python,2025-01,1,0.3704293899547944,1
6c4b77880753bd93,79334188,,29079661,asker,question_body,2025-01-06 19:55:51.053000+00:00,2025-01,from_tool,chatgpt,excel,2025-01,1,0.5121987286806099,1
cb645af046864fdb,79335606,,17798537,asker,question_body,2025-01-07 10:15:55.477000+00:00,2025-01,from_tool,chatgpt;gemini,javascript,2025-01,1,0.484762784788476,1
cd921943e9d51b8f,79336256,,19359794,asker,question_body,2025-01-07 13:55:47.993000+00:00,2025-01,used_tool,chatgpt,android,2025-01,0,-0.5824723369899437,1
e5b5edbec8a861ae,79337364,,610569,asker,question_body,2025-01-07 21:16:17.807000+00:00,2025-01,from_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
221ec1405bed3776,79334188,,21688343,question_commenter,question_comment,2025-01-08 14:36:50.727000+00:00,2025-01,from_tool,,excel,2025-01,1,0.5121987286806099,1
c34d36ce998821ed,79340117,,4928763,asker,question_body,2025-01-08 16:59:25.453000+00:00,2025-01,used_tool,gemini,excel,2025-01,1,0.5121987286806099,1
9f7b8b94fe4a7ccf,79344668,,25614285,asker,question_body,2025-01-10 05:12:30.887000+00:00,2025-01,from_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
3589ad912856017c,79348077,,4303860,asker,question_body,2025-01-11 12:32:11.260000+00:00,2025-01,from_tool,openai,multithreading,2025-01,0,-1.0198880283282128,1
e7e0e2c5e94ce53f,79348373,,4207282,question_commenter,question_comment,2025-01-11 15:29:55.410000+00:00,2025-01,from_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
3403f71dbfec0348,79350439,,19364845,asker,question_body,2025-01-12 18:13:04.070000+00:00,2025-01,from_tool,chatgpt,javascript,2025-01,1,0.484762784788476,1
d5623d7e299f2574,79353148,,24035942,asker,question_body,2025-01-13 18:34:31.600000+00:00,2025-01,tool_generated,chatgpt,python,2025-01,1,0.3704293899547944,1
e885741179567152,79353513,,25088582,asker,question_body,2025-01-13 21:48:01.827000+00:00,2025-01,from_tool,gpt_family;llm,python,2025-01,1,0.3704293899547944,1
0c50cacdefa33ba0,79355535,79355587,467875,answer_commenter,answer_comment,2025-01-14 18:58:04.290000+00:00,2025-01,from_tool,claude,javascript,2025-01,1,0.484762784788476,1
e2a693f3f1314b38,79355037,,19364845,question_commenter,question_comment,2025-01-14 20:53:54.663000+00:00,2025-01,from_tool,chatgpt,javascript,2025-01,1,0.484762784788476,1
d573d6c3f8f1bf48,79357622,,15498329,asker,question_body,2025-01-15 09:12:03.090000+00:00,2025-01,tool_said,chatgpt;copilot,python,2025-01,1,0.3704293899547944,1
04b02cda84017356,79357998,,25070845,asker,question_body,2025-01-15 11:16:31.040000+00:00,2025-01,from_tool,ai_generated;gpt_family;openai,python,2025-01,1,0.3704293899547944,1
00cf7d6f3d540449,79358768,,25683391,asker,question_body,2025-01-15 15:18:14.910000+00:00,2025-01,used_tool,gemini,android,2025-01,0,-0.5824723369899437,1
5572915c4456b0e2,79359201,,6892541,asker,question_body,2025-01-15 17:33:50.520000+00:00,2025-01,from_tool,gpt_family;openai,javascript,2025-01,1,0.484762784788476,1
b5cb4c57b224681e,79366360,,1144854,asker,question_body,2025-01-17 23:57:00.030000+00:00,2025-01,tool_said,copilot,python,2025-01,1,0.3704293899547944,1
069308c33bdea995,79367766,,19082083,asker,question_body,2025-01-18 18:37:02.747000+00:00,2025-01,from_tool,gemini,python,2025-01,1,0.3704293899547944,1
1c8bbcd6ece48d95,79368786,,990129,asker,question_body,2025-01-19 10:34:08.880000+00:00,2025-01,from_tool,chatgpt;claude,android,2025-01,0,-0.5824723369899437,1
13c5008b535dab78,79371271,,11703455,asker,question_body,2025-01-20 12:10:35.190000+00:00,2025-01,used_tool,,javascript,2025-01,1,0.484762784788476,1
b147d7c2282cd316,79372580,,29286447,asker,question_body,2025-01-20 20:30:45.433000+00:00,2025-01,from_tool,chatgpt,linux,2025-01,0,-0.3486118221209918,1
d0023ba9a2b3f2c4,79372821,,25025417,asker,question_body,2025-01-20 22:44:15.803000+00:00,2025-01,tool_said,chatgpt,android,2025-01,0,-0.5824723369899437,1
e21f5284c01c9b9c,79381659,,18112805,asker,question_body,2025-01-23 15:28:41.350000+00:00,2025-01,tool_generated,ai_generated;chatgpt,javascript,2025-01,1,0.484762784788476,1
11395f9e8182306e,79374490,,14544862,question_commenter,question_comment,2025-01-24 01:20:15.290000+00:00,2025-01,ai_assisted,,docker,2025-01,0,-2.067518990036933,1
bd7f824a2e38ee36,79374490,,14544862,question_commenter,question_comment,2025-01-24 01:20:15.290000+00:00,2025-01,tool_said,,docker,2025-01,0,-2.067518990036933,1
c8b812bd423fbedc,79367766,79387152,19082083,answerer,answer_body,2025-01-25 17:12:27.503000+00:00,2025-01,from_tool,gemini,python,2025-01,1,0.3704293899547944,1
62fa260470f9c062,79388319,,11580549,asker,question_body,2025-01-26 09:53:27.033000+00:00,2025-01,from_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
1be31bf41118f211,79389535,,6884540,asker,question_body,2025-01-27 00:32:42.933000+00:00,2025-01,from_tool,chatgpt,javascript,2025-01,1,0.484762784788476,1
373db5823aab126d,79389535,,6884540,asker,title,2025-01-27 00:32:42.933000+00:00,2025-01,from_tool,chatgpt,javascript,2025-01,1,0.484762784788476,1
4ed655f99f69fac6,79391793,,7119396,asker,question_body,2025-01-27 18:22:01.473000+00:00,2025-01,tool_said,copilot,javascript,2025-01,1,0.484762784788476,1
758572f736c75abd,79394210,,10462011,asker,question_body,2025-01-28 14:41:23.083000+00:00,2025-01,tool_generated,copilot,excel,2025-01,1,0.5121987286806099,1
e6198c9d236f2ba8,79393598,79395788,2153306,answerer,answer_body,2025-01-29 05:32:59.580000+00:00,2025-01,used_tool,chatgpt,regex,2025-01,1,1.657307329678494,1
e5c6dedac3f8ba8b,79396492,,29414952,asker,question_body,2025-01-29 10:55:48.327000+00:00,2025-01,used_tool,chatgpt,javascript,2025-01,1,0.484762784788476,1
0adb2bbcb17c7553,79396694,,28600454,asker,question_body,2025-01-29 12:13:29.587000+00:00,2025-01,from_tool,chatgpt,firebase,2025-01,0,-0.8269317640104322,1
29716c1b6acdd7e4,79398289,,23968324,asker,question_body,2025-01-29 21:50:01.207000+00:00,2025-01,from_tool,chatgpt,excel,2025-01,1,0.5121987286806099,1
91d03b1996fbe79d,79400554,,23235247,asker,question_body,2025-01-30 16:24:15.010000+00:00,2025-01,from_tool,llm,docker,2025-01,0,-2.067518990036933,1
508d9fa107b187a2,79400971,,8972038,asker,question_body,2025-01-30 19:03:15.643000+00:00,2025-01,from_tool,gpt_family;llm,python,2025-01,1,0.3704293899547944,1
005e58444a17d65c,79402847,,12479355,asker,question_body,2025-01-31 13:18:32.973000+00:00,2025-01,from_tool,chatgpt,docker,2025-01,0,-2.067518990036933,1
f1af463b9f496861,79402949,,29436077,asker,question_body,2025-01-31 13:55:07.773000+00:00,2025-01,used_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
85eff586f12b7637,79405056,79405168,28767155,answer_commenter,answer_comment,2025-02-01 14:54:41.183000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
967a36ae0fd51419,79406597,,28906758,asker,question_body,2025-02-02 12:42:21.160000+00:00,2025-02,from_tool,gpt_family;llm;openai,docker,2025-02,0,-2.067518990036933,1
67a6362fb5897490,79407184,,26347078,asker,question_body,2025-02-02 19:22:23.757000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
afc5e245821685b4,79407184,,26347078,asker,question_body,2025-02-02 19:22:23.757000+00:00,2025-02,used_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
b07a326140d8a9fb,79407645,,22475218,asker,question_body,2025-02-03 01:49:50.123000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
f75b7b29fecc97a3,79407758,,15286014,asker,question_body,2025-02-03 03:30:43.967000+00:00,2025-02,from_tool,chatgpt,android,2025-02,0,-0.5824723369899437,1
ab66f007c89e57a7,79401282,,1165268,question_commenter,question_comment,2025-02-03 20:56:01.613000+00:00,2025-02,from_tool,chatgpt,python,2025-01,1,0.3704293899547944,1
998307affe8d6d29,79411366,,24700795,asker,question_body,2025-02-04 10:38:25.667000+00:00,2025-02,used_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
28e890dd322a1a5c,75637767,79411548,8224814,answerer,answer_body,2025-02-04 11:38:01.497000+00:00,2025-02,tool_generated,claude,javascript,2023-03,1,0.484762784788476,1
1750f2d5d007ebc2,79414172,,2869971,asker,question_body,2025-02-05 08:59:28.907000+00:00,2025-02,from_tool,gpt_family;openai,python,2025-02,1,0.3704293899547944,1
0a92bec4ad71e6e4,64604633,64656269,11225340,answer_commenter,answer_comment,2025-02-05 12:37:47.110000+00:00,2025-02,from_tool,chatgpt,android,2020-10,0,-0.5824723369899437,0
890b3101330cab97,79415181,,9783044,asker,question_body,2025-02-05 14:55:02.330000+00:00,2025-02,tool_generated,chatgpt,python,2025-02,1,0.3704293899547944,1
aa31d40323300484,79416796,,29523651,asker,question_body,2025-02-06 04:44:54.567000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
977910dc2cf5994f,79417086,79417126,376947,answer_commenter,answer_comment,2025-02-06 08:37:24.457000+00:00,2025-02,tool_said,,sql,2025-02,1,0.8127371844006236,1
7f05c8d73fcde45c,79423853,,20300430,asker,question_body,2025-02-08 20:09:13+00:00,2025-02,used_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
3710a4ff493915b5,79427979,,12115498,asker,question_body,2025-02-10 18:24:45.773000+00:00,2025-02,tool_generated,gemini,python,2025-02,1,0.3704293899547944,1
77df38f2c80e3fc4,79434341,,29615013,asker,question_body,2025-02-12 20:13:49.703000+00:00,2025-02,tool_said,chatgpt,javascript,2025-02,1,0.484762784788476,1
00a3ff598fe4fc58,79436790,,29554003,asker,question_body,2025-02-13 15:04:10.207000+00:00,2025-02,used_tool,copilot,android,2025-02,0,-0.5824723369899437,1
7a3f77373133137f,79429100,79437821,27778762,answerer,answer_body,2025-02-13 21:57:32.967000+00:00,2025-02,tool_generated,ai_generated;chatgpt,docker,2025-02,0,-2.067518990036933,1
e9d387510594d963,79438114,,18480584,asker,question_body,2025-02-14 01:09:32.083000+00:00,2025-02,tool_generated,chatgpt,python,2025-02,1,0.3704293899547944,1
cc775d91b5f0ce4a,79439048,,19532068,asker,question_body,2025-02-14 10:24:17.117000+00:00,2025-02,from_tool,gpt_family;openai,python,2025-02,1,0.3704293899547944,1
0bb7e98a403935a5,79441126,,6717369,asker,question_body,2025-02-15 07:28:40.537000+00:00,2025-02,used_tool,chatgpt;claude;deepseek,python,2025-02,1,0.3704293899547944,1
de2b310ef0fbeb87,79441829,,7947224,asker,question_body,2025-02-15 16:00:44.880000+00:00,2025-02,from_tool,gpt_family;openai,javascript,2025-02,1,0.484762784788476,1
870ed179cb9d7d09,77697302,79443115,10137343,answerer,answer_body,2025-02-16 12:15:12.027000+00:00,2025-02,from_tool,openai,python,2023-12,1,0.3704293899547944,1
433e10f8453883ba,79443225,,28841041,asker,question_body,2025-02-16 13:36:08.703000+00:00,2025-02,from_tool,gemini,python,2025-02,1,0.3704293899547944,1
1e6f808f1d226cd7,79443766,,5031905,asker,question_body,2025-02-16 19:01:43.880000+00:00,2025-02,from_tool,chatgpt,javascript,2025-02,1,0.484762784788476,1
1eb20330613a30cd,79444424,,11526715,asker,question_body,2025-02-17 04:43:37.580000+00:00,2025-02,from_tool,deepseek;llm,python,2025-02,1,0.3704293899547944,1
24eb6374425b60b4,79444462,,18635148,asker,question_body,2025-02-17 05:18:05.953000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
51afec87d2793394,79444424,,11526715,question_commenter,question_comment,2025-02-17 09:26:06.043000+00:00,2025-02,from_tool,deepseek,python,2025-02,1,0.3704293899547944,1
b81b9c46f93df362,79451011,,29708746,asker,question_body,2025-02-19 10:34:00.103000+00:00,2025-02,tool_said,chatgpt,excel,2025-02,1,0.5121987286806099,1
56e70dff645b45da,79455607,,12743151,asker,question_body,2025-02-20 19:16:09.977000+00:00,2025-02,from_tool,,javascript,2025-02,1,0.484762784788476,1
0fe19e6f869709aa,79458779,,3220754,asker,question_body,2025-02-21 22:44:31.950000+00:00,2025-02,tool_said,gemini,javascript,2025-02,1,0.484762784788476,1
65e8504ae1f1c32e,78557789,78561560,6104431,answer_commenter,answer_comment,2025-02-22 12:48:13.900000+00:00,2025-02,tool_generated,chatgpt;claude,javascript,2024-05,1,0.484762784788476,1
57b366bfa2c1586d,79460161,,4353912,asker,question_body,2025-02-22 19:15:35.067000+00:00,2025-02,tool_said,gemini,firebase,2025-02,0,-0.8269317640104322,1
f0b150426351a048,79446017,79446399,29682608,answer_commenter,answer_comment,2025-02-23 18:09:11.857000+00:00,2025-02,used_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
e592b01030910610,79462724,,29725403,asker,question_body,2025-02-24 07:32:10.097000+00:00,2025-02,used_tool,chatgpt,excel,2025-02,1,0.5121987286806099,1
b0a37a5bf6dd4a77,79463058,,8137301,asker,question_body,2025-02-24 09:49:34.917000+00:00,2025-02,from_tool,chatgpt,python,2025-02,1,0.3704293899547944,1
b642a5b4c2194b83,79467393,,1461972,asker,question_body,2025-02-25 17:24:12.320000+00:00,2025-02,from_tool,copilot,javascript,2025-02,1,0.484762784788476,1
62fea54195de47aa,79469442,,7371833,asker,question_body,2025-02-26 10:55:42.837000+00:00,2025-02,from_tool,llm;openai,python,2025-02,1,0.3704293899547944,1
c1f59d2808433113,79471335,,22954282,asker,question_body,2025-02-27 00:12:34.860000+00:00,2025-02,from_tool,chatgpt,javascript,2025-02,1,0.484762784788476,1
ce6195b46a96608c,78866886,79474928,10784245,answerer,answer_body,2025-02-28 08:35:55.453000+00:00,2025-02,from_tool,openai,python,2024-08,1,0.3704293899547944,1
2bede44ca4e2e59e,79476854,,19940238,asker,question_body,2025-02-28 22:57:12.117000+00:00,2025-02,from_tool,chatgpt;deepseek,android,2025-02,0,-0.5824723369899437,1
6dd1d71f4cf234f0,79477286,,23685065,asker,question_body,2025-03-01 08:22:20.463000+00:00,2025-03,from_tool,chatgpt,python,2025-03,1,0.3704293899547944,1
c92d7b7e3db7c6a2,79482671,,23852570,asker,title,2025-03-04 04:23:26.677000+00:00,2025-03,from_tool,chatgpt,python,2025-03,1,0.3704293899547944,1
dd322e92368ffbae,79483506,,19476545,asker,question_body,2025-03-04 11:17:53.053000+00:00,2025-03,from_tool,openai,python,2025-03,1,0.3704293899547944,1
5dd5000f04e676d1,79484907,,2279501,asker,question_body,2025-03-04 21:31:52.360000+00:00,2025-03,from_tool,gpt_family;openai,python,2025-03,1,0.3704293899547944,1
083ba556c07fbc64,79487392,,29904227,asker,title,2025-03-05 18:36:21.260000+00:00,2025-03,from_tool,openai,javascript,2025-03,1,0.484762784788476,1
0adeda96d06eb7a9,79490759,,23562683,asker,question_body,2025-03-06 21:31:41.213000+00:00,2025-03,from_tool,copilot,python,2025-03,1,0.3704293899547944,1
46c89814da4b703e,79490772,,33863,asker,question_body,2025-03-06 21:40:02.447000+00:00,2025-03,from_tool,,javascript,2025-03,1,0.484762784788476,1
fed8348610356bf1,79490772,,33863,asker,question_body,2025-03-06 21:40:02.447000+00:00,2025-03,tool_generated,,javascript,2025-03,1,0.484762784788476,1
42eb60ebbea45dc6,79491296,,29820364,asker,question_body,2025-03-07 04:52:12.830000+00:00,2025-03,from_tool,llm;openai,python,2025-03,1,0.3704293899547944,1
430e4e4f2c827b4d,79492873,,907465,asker,question_body,2025-03-07 16:11:23.100000+00:00,2025-03,tool_generated,ai_generated;llm,javascript,2025-03,1,0.484762784788476,1
8c8a6cc52f200257,79494929,,722036,asker,question_body,2025-03-08 19:37:54.343000+00:00,2025-03,tool_said,chatgpt,python,2025-03,1,0.3704293899547944,1
94cd7ec96fe24621,79498067,,1376472,asker,question_body,2025-03-10 13:01:14.370000+00:00,2025-03,from_tool,chatgpt,linux,2025-03,0,-0.3486118221209918,1
04f13f10a89f3003,79499014,,26343799,asker,question_body,2025-03-10 19:40:05.917000+00:00,2025-03,used_tool,chatgpt,javascript,2025-03,1,0.484762784788476,1
a609d1ddad09f298,79499014,,26343799,asker,question_body,2025-03-10 19:40:05.917000+00:00,2025-03,tool_said,chatgpt,javascript,2025-03,1,0.484762784788476,1
0d3d6a0297d182bd,79500700,,1371131,question_commenter,question_comment,2025-03-11 18:17:09.977000+00:00,2025-03,tool_said,chatgpt,linux,2025-03,0,-0.3486118221209918,1
01ade54a4ee5acb2,79504763,,5141050,asker,question_body,2025-03-12 20:20:38.937000+00:00,2025-03,tool_generated,ai_generated;chatgpt,python,2025-03,1,0.3704293899547944,1
319c5d0aeccb4847,79505298,,4425363,asker,question_body,2025-03-13 02:42:00.930000+00:00,2025-03,from_tool,chatgpt,javascript,2025-03,1,0.484762784788476,1
56b932bf37ad9f98,72436752,72460320,5937168,answer_commenter,answer_comment,2025-03-14 04:36:21.510000+00:00,2025-03,ai_assisted,copilot,python,2022-05,1,0.3704293899547944,0
f8b2f8895c2e82a0,72436752,72460320,5937168,answer_commenter,answer_comment,2025-03-14 04:36:21.510000+00:00,2025-03,tool_said,copilot,python,2022-05,1,0.3704293899547944,0
d66f89d182a01aef,79511344,,29978534,asker,question_body,2025-03-15 15:28:55.023000+00:00,2025-03,from_tool,gpt_family;openai,javascript,2025-03,1,0.484762784788476,1
9765cfb74f742b21,79512489,,11584741,asker,question_body,2025-03-16 11:21:33.420000+00:00,2025-03,tool_generated,chatgpt,javascript,2025-03,1,0.484762784788476,1
da10977473739cdb,79513022,,13878449,asker,question_body,2025-03-16 18:19:54.297000+00:00,2025-03,from_tool,chatgpt;deepseek;openai,python,2025-03,1,0.3704293899547944,1
e5e3bbfc709dee79,79514742,,6382434,asker,question_body,2025-03-17 13:35:51.413000+00:00,2025-03,from_tool,anthropic;claude;llm,python,2025-03,1,0.3704293899547944,1
560148b2019704b0,79514802,,8079611,asker,question_body,2025-03-17 13:58:54.440000+00:00,2025-03,from_tool,chatgpt;claude,python,2025-03,1,0.3704293899547944,1
f9172e77eac62e3c,79516168,,22562200,asker,question_body,2025-03-18 03:01:00.367000+00:00,2025-03,from_tool,,javascript,2025-03,1,0.484762784788476,1
4c2ff183915bdc36,79516264,,2280207,asker,title,2025-03-18 04:03:40.523000+00:00,2025-03,from_tool,chatgpt,python,2025-03,1,0.3704293899547944,1
13227a32cb744099,79517631,,28446599,asker,question_body,2025-03-18 13:42:36.230000+00:00,2025-03,tool_generated,chatgpt;copilot,javascript,2025-03,1,0.484762784788476,1
426398a898f6ed8c,79518947,,29987138,asker,question_body,2025-03-19 01:52:29.347000+00:00,2025-03,from_tool,openai,python,2025-03,1,0.3704293899547944,1
49a50c61571f71e2,79516184,,978005,question_commenter,question_comment,2025-03-19 03:09:37.493000+00:00,2025-03,tool_said,chatgpt,javascript,2025-03,1,0.484762784788476,1
505195b35a3a0472,79521855,,2202738,asker,question_body,2025-03-20 03:43:27.183000+00:00,2025-03,from_tool,chatgpt;claude;gemini;openai,python,2025-03,1,0.3704293899547944,1
a11dba72c63b050c,79522811,,22024757,asker,question_body,2025-03-20 11:38:39.903000+00:00,2025-03,from_tool,openai,python,2025-03,1,0.3704293899547944,1
22d169d672fe9ecb,79523835,,1178960,asker,question_body,2025-03-20 18:37:39.037000+00:00,2025-03,from_tool,chatgpt;copilot;llm;openai,python,2025-03,1,0.3704293899547944,1
25ec24ddc262c52e,79523835,,1178960,asker,question_body,2025-03-20 18:37:39.037000+00:00,2025-03,used_tool,chatgpt;copilot;llm;openai,python,2025-03,1,0.3704293899547944,1
978989ebd3b78b81,79524020,,18286530,asker,question_body,2025-03-20 20:28:12.357000+00:00,2025-03,from_tool,chatgpt,javascript,2025-03,1,0.484762784788476,1
d0ee093f5545ded8,79524520,,9782765,asker,question_body,2025-03-21 03:53:40.903000+00:00,2025-03,from_tool,chatgpt,python,2025-03,1,0.3704293899547944,1
5af8f23b15b0e6ea,79531238,,29482753,asker,question_body,2025-03-24 13:40:53.927000+00:00,2025-03,tool_said,chatgpt,excel,2025-03,1,0.5121987286806099,1
58f347c9b430c576,79537185,,12471887,asker,question_body,2025-03-26 20:14:27.370000+00:00,2025-03,from_tool,claude,javascript,2025-03,1,0.484762784788476,1
9f4896c2ffb683e9,79537965,,26036655,asker,question_body,2025-03-27 06:05:57.157000+00:00,2025-03,used_tool,,python,2025-03,1,0.3704293899547944,1
860fdbe96b4ea445,79538228,,24823862,asker,question_body,2025-03-27 08:16:25.443000+00:00,2025-03,from_tool,llm,python,2025-03,1,0.3704293899547944,1
b975799d5df8cfd6,79536511,79536522,21258842,answer_commenter,answer_comment,2025-03-27 08:31:09.890000+00:00,2025-03,from_tool,chatgpt,python,2025-03,1,0.3704293899547944,1
c7a30efd302ab806,77469097,79538357,435093,answerer,answer_body,2025-03-27 09:15:44.770000+00:00,2025-03,from_tool,gpt_family;openai,python,2023-11,1,0.3704293899547944,1
75853a9dbb05a063,79538840,,30079858,asker,question_body,2025-03-27 12:22:44.710000+00:00,2025-03,used_tool,chatgpt,javascript,2025-03,1,0.484762784788476,1
e40bcbf1bcc85e69,79539138,,3848990,asker,question_body,2025-03-27 14:10:29.547000+00:00,2025-03,from_tool,chatgpt;gemini,android,2025-03,0,-0.5824723369899437,1
cc016b2068ee2046,79540525,,25876356,asker,question_body,2025-03-28 04:33:24.157000+00:00,2025-03,from_tool,openai,python,2025-03,1,0.3704293899547944,1
817c89afa54bcc06,79541819,,679553,asker,question_body,2025-03-28 15:28:14.353000+00:00,2025-03,used_tool,gemini,firebase,2025-03,0,-0.8269317640104322,1
aef7fabf74b12a87,79542009,,30095341,question_commenter,question_comment,2025-03-29 13:28:57.827000+00:00,2025-03,from_tool,chatgpt;copilot,linux,2025-03,0,-0.3486118221209918,1
caa05caacf512df0,79544085,,1204556,asker,question_body,2025-03-30 01:05:24.660000+00:00,2025-03,from_tool,gpt_family;llm;openai,python,2025-03,1,0.3704293899547944,1
8177d600547eb3df,79544595,,30107476,asker,question_body,2025-03-30 12:34:18.727000+00:00,2025-03,tool_said,,python,2025-03,1,0.3704293899547944,1
1e1dd3b97db39c9c,79544766,,7707084,asker,question_body,2025-03-30 14:57:55.707000+00:00,2025-03,tool_said,,python,2025-03,1,0.3704293899547944,1
6a39024e981a5b44,79546925,,30123185,asker,question_body,2025-03-31 17:45:23.787000+00:00,2025-03,from_tool,gemini,android,2025-03,0,-0.5824723369899437,1
8374e80aef699e68,79547351,,14436993,asker,question_body,2025-03-31 22:10:35.733000+00:00,2025-03,from_tool,claude,javascript,2025-03,1,0.484762784788476,1
d88b28cc8506a350,79547703,,30127266,question_commenter,question_comment,2025-04-01 04:49:17.657000+00:00,2025-04,from_tool,copilot,python,2025-04,1,0.3704293899547944,1
89a54a47ef34dd36,79548081,,30129718,asker,question_body,2025-04-01 08:25:27.753000+00:00,2025-04,from_tool,openai,python,2025-04,1,0.3704293899547944,1
882815241a0c3978,79551800,,19987002,asker,question_body,2025-04-03 01:07:26.650000+00:00,2025-04,from_tool,chatgpt,javascript,2025-04,1,0.484762784788476,1
50f0c621fa5ee5ca,79556296,,30172249,asker,question_body,2025-04-04 21:49:00.407000+00:00,2025-04,from_tool,chatgpt,excel,2025-04,1,0.5121987286806099,1
eef8b458c48020f5,79556656,,10440128,asker,question_body,2025-04-05 06:58:05.847000+00:00,2025-04,tool_generated,deepseek,python,2025-04,1,0.3704293899547944,1
0028d5de2f6b735e,79556853,,25617619,asker,question_body,2025-04-05 10:48:47.520000+00:00,2025-04,used_tool,chatgpt,android,2025-04,0,-0.5824723369899437,1
d713766b05798285,79557607,,5543950,asker,question_body,2025-04-05 22:59:44.190000+00:00,2025-04,tool_said,chatgpt,kubernetes,2025-04,0,-1.5867667726106391,1
d3fdb122251b0e26,79560990,,15828895,asker,question_body,2025-04-08 00:50:11.440000+00:00,2025-04,tool_said,claude,python,2025-04,1,0.3704293899547944,1
8096391eb8f081f4,79561561,,15840785,asker,question_body,2025-04-08 08:34:39.840000+00:00,2025-04,used_tool,chatgpt,firebase,2025-04,0,-0.8269317640104322,1
d38be2ddc2f71df4,79562001,,19005754,question_commenter,question_comment,2025-04-09 07:34:17.943000+00:00,2025-04,used_tool,chatgpt,javascript,2025-04,1,0.484762784788476,1
7c39c572c9162d66,79565837,,28097153,asker,question_body,2025-04-10 06:09:14.770000+00:00,2025-04,from_tool,,javascript,2025-04,1,0.484762784788476,1
1268c78d36d9d15c,79566476,,2076765,asker,question_body,2025-04-10 11:15:09.733000+00:00,2025-04,tool_generated,chatgpt,linux,2025-04,0,-0.3486118221209918,1
598026bc571e022a,79567484,,1405352,asker,question_body,2025-04-10 19:57:38.513000+00:00,2025-04,tool_said,,python,2025-04,1,0.3704293899547944,1
b6f52a335f8596b5,79567531,79567715,19431449,answerer,answer_body,2025-04-10 23:22:07.937000+00:00,2025-04,from_tool,gpt_family;openai,javascript,2025-04,1,0.484762784788476,1
44d6d6967a175e41,79571867,,13892972,asker,question_body,2025-04-13 18:08:42.487000+00:00,2025-04,from_tool,llm,python,2025-04,1,0.3704293899547944,1
d23d96948503747f,79575605,,14102253,asker,question_body,2025-04-15 16:13:11.930000+00:00,2025-04,tool_said,chatgpt,python,2025-04,1,0.3704293899547944,1
902d7e2b5742e270,78171517,79576386,25476757,answerer,answer_body,2025-04-16 04:17:44.920000+00:00,2025-04,from_tool,chatgpt,python,2024-03,1,0.3704293899547944,1
69e70d84fa0ecfec,79580185,,30303019,asker,question_body,2025-04-17 22:31:46.920000+00:00,2025-04,from_tool,chatgpt,excel,2025-04,1,0.5121987286806099,1
f82a271ffe1e4e04,79580185,,687137,question_commenter,question_comment,2025-04-18 01:24:40.610000+00:00,2025-04,from_tool,chatgpt,excel,2025-04,1,0.5121987286806099,1
0cc203d67bf2e7eb,79580946,79580987,5811436,answerer,answer_body,2025-04-18 11:58:19.900000+00:00,2025-04,from_tool,gemini,android,2025-04,0,-0.5824723369899437,1
9da6e99b06a7159f,79583876,,5925302,asker,question_body,2025-04-21 00:13:00.477000+00:00,2025-04,tool_generated,chatgpt,python,2025-04,1,0.3704293899547944,1
