treated_user_id,control_user_id,hit_month_id,hit_month_index,distance,matching_rule,treated_first_active_bucket,control_first_active_bucket,treated_ask_bin,control_ask_bin
23392388,1726805,2024-05,652,17.560387459072764,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24144791,1839409,2024-05,652,17.55983900671439,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24355759,1845692,2024-05,652,17.559290563146188,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24481586,1909378,2024-05,652,17.558742128371,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24785059,1978145,2024-05,652,17.55819370239165,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24819586,2278362,2024-05,652,17.557645285210995,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24870658,2499554,2024-05,652,17.55709687683183,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24894874,2556710,2024-05,652,17.556548477257007,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24964620,2561130,2024-05,652,17.55600008648935,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25037391,2566198,2024-05,652,17.555451704531716,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25058534,2604974,2024-05,652,17.554903331386928,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25084583,3042124,2024-05,652,17.55435496705782,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25097629,3159965,2024-05,652,17.553806611547248,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25227271,3251370,2024-05,652,17.553258264858044,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25255223,3346252,2024-05,652,17.55270992699305,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25320129,3516731,2024-05,652,17.552161597955113,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25336578,3851878,2024-05,652,17.551613277747077,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25347570,3920548,2024-05,652,17.55106496637178,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15587184,15286339,2024-06,653,0.0,first_active_bucket+ask_bin,early,early,mid,mid
17256106,161633,2024-06,653,15.579912728558554,first_active_bucket+relaxed_ask_bin,late,late,zero,one
3242388,2443794,2024-06,653,7.132732263001569,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15358800,13454049,2024-06,653,8.210887290016363,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1367705,50065,2024-06,653,4.548368822869494,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13152967,1091386,2024-06,653,0.0,first_active_bucket+ask_bin,mid,mid,low,low
3825948,114265,2024-06,653,4.548137042180366,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8995555,351758,2024-06,653,4.547905263376919,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9826710,2267668,2024-06,653,0.0,first_active_bucket+ask_bin,early,early,low,low
2748928,231821,2024-06,653,4.547556183650792,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10755628,252464,2024-06,653,4.547324383563278,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5108909,214671,2024-06,653,4.547092585362082,first_active_bucket+relaxed_ask_bin,early,early,zero,one
6929467,356630,2024-06,653,4.546860789047658,first_active_bucket+relaxed_ask_bin,early,early,zero,one
4542111,187279,2024-06,653,0.0,first_active_bucket+ask_bin,early,early,one,one
17469655,2301833,2024-06,653,0.0,first_active_bucket+ask_bin,mid,mid,one,one
6941400,44330,2024-06,653,4.546397202080927,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16438753,23421937,2024-06,653,0.0,first_active_bucket+ask_bin,late,late,low,low
17237881,540725,2024-06,653,7.131825084404017,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19720548,1290451,2024-06,653,7.131479101025726,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21931836,447738,2024-06,653,7.131133119129813,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
25224557,23700772,2024-06,653,0.0,first_active_bucket+ask_bin,late,late,low,low
25622659,270016,2024-06,653,15.586308697619627,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1092989,593487,2024-06,653,7.130787138716589,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9735764,667348,2024-06,653,15.585906781588431,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20727500,1049111,2024-06,653,7.1304411597863595,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
23324842,31352,2024-06,653,0.0,first_active_bucket+ask_bin,late,late,one,one
6471695,793412,2024-06,653,15.58506990663593,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10016590,986896,2024-06,653,15.584667999075101,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10434564,1050363,2024-06,653,15.584266096105612,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10598759,1285971,2024-06,653,15.583864197728744,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11870201,1397701,2024-06,653,15.583462303945787,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14895078,1644395,2024-06,653,15.583060414758029,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15022197,1937473,2024-06,653,15.582658530166748,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15674526,2192423,2024-06,653,15.58225665017324,first_active_bucket+relaxed_ask_bin,late,late,zero,one
18490645,2443377,2024-06,653,15.581854774778787,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22779755,2457160,2024-06,653,15.581452903984674,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22951852,2720571,2024-06,653,15.581051037792195,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23101231,2845095,2024-06,653,15.580649176202643,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23870825,2910025,2024-06,653,15.580247319217296,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24178409,2955884,2024-06,653,15.57984546683745,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24751153,3107493,2024-06,653,15.579443619064397,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24999407,3423277,2024-06,653,15.579041775899421,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25262395,3554863,2024-06,653,15.578639937343816,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25373424,3713585,2024-06,653,15.57823810339888,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25458791,3901530,2024-06,653,15.577836274065895,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25530432,3991150,2024-06,653,15.577434449346164,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25655774,4143404,2024-06,653,15.577032629240977,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25676513,4317190,2024-06,653,15.576630813751619,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1601580,10461632,2024-07,654,0.18369587053371067,first_active_bucket+ask_bin,early,early,mid,mid
10426490,1396516,2024-07,654,0.020416240566258494,first_active_bucket+ask_bin,early,early,low,low
25656715,20172087,2024-07,654,0.0,first_active_bucket+ask_bin,late,late,low,low
1308850,704836,2024-07,654,0.5105091646500671,first_active_bucket+ask_bin,early,early,mid,mid
13994829,214671,2024-07,654,4.640415781937566,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8405296,20954,2024-07,654,0.0,first_active_bucket+ask_bin,early,early,one,one
17358420,963844,2024-07,654,0.011537978605009113,first_active_bucket+ask_bin,early,early,low,low
8436290,1032147,2024-07,654,0.1511448061386829,first_active_bucket+ask_bin,late,late,low,low
14990172,700023,2024-07,654,4.639803492596545,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15955061,997365,2024-07,654,4.639554563325197,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17309067,405017,2024-07,654,0.0,first_active_bucket+ask_bin,mid,mid,one,one
6166453,448810,2024-07,654,4.6393056360057345,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8796791,658844,2024-07,654,6.2274905546526735,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
14545188,2297897,2024-07,654,4.639056710638641,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20848272,836723,2024-07,654,0.0,first_active_bucket+ask_bin,mid,mid,one,one
11881468,114265,2024-07,654,4.638807787224407,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12960517,307050,2024-07,654,6.2265342831766555,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19109234,435317,2024-07,654,14.817361870721095,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22554962,146780,2024-07,654,0.0,first_active_bucket+ask_bin,late,late,one,one
25753245,5377,2024-07,654,0.0,first_active_bucket+ask_bin,late,late,one,one
25843322,545591,2024-07,654,14.816333126749392,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25963211,729120,2024-07,654,14.815996812067196,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4208228,801967,2024-07,654,14.815660501234774,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4974980,904135,2024-07,654,14.815324194253211,first_active_bucket+relaxed_ask_bin,late,late,zero,one
6657842,908773,2024-07,654,14.81498789112361,first_active_bucket+relaxed_ask_bin,late,late,zero,one
9312532,1088657,2024-07,654,14.814651591847065,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10237732,1257503,2024-07,654,14.814315296424665,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13252491,1334163,2024-07,654,14.81397900485751,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14638023,1442290,2024-07,654,14.81364271714669,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14756487,1456918,2024-07,654,14.81330643329332,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14817907,1623426,2024-07,654,14.812970153298474,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22159191,1882711,2024-07,654,14.812633877163265,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23494604,1946333,2024-07,654,14.812297604888785,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24679796,1953588,2024-07,654,14.811961336476138,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25242110,1968212,2024-07,654,14.811625071926409,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25669309,2061816,2024-07,654,14.81128881124071,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26023093,2293069,2024-07,654,14.81095255442014,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26301243,2535316,2024-07,654,14.810616301465787,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26329927,2661491,2024-07,654,14.81028005237877,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26342631,2721897,2024-07,654,14.809943807160176,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26385000,2722709,2024-07,654,14.809607565811106,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26398592,2744697,2024-07,654,14.809271328332674,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26403101,2973447,2024-07,654,14.808935094725971,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26456803,2993606,2024-07,654,14.80859886499211,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26481238,3109061,2024-07,654,14.808262639132176,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26501277,3488901,2024-07,654,14.807926417147286,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26523301,3527454,2024-07,654,14.807590199038545,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4609089,299209,2024-08,655,4.66764962340237,first_active_bucket+relaxed_ask_bin,early,early,zero,one
25147575,3272,2024-08,655,0.0,first_active_bucket+ask_bin,late,late,one,one
610569,4451315,2024-08,655,0.46286020180889886,first_active_bucket+ask_bin,early,early,mid,mid
395869,452486,2024-08,655,0.0,first_active_bucket+ask_bin,early,early,one,one
160245,38557,2024-08,655,0.0,first_active_bucket+ask_bin,early,early,one,one
18769241,21048103,2024-08,655,0.12266514266760602,first_active_bucket+ask_bin,mid,mid,mid,mid
1131165,274601,2024-08,655,4.675463010736072,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12257924,382982,2024-08,655,4.67519237347679,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20094943,3156514,2024-08,655,6.671648439515629,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9075184,335427,2024-08,655,4.674921738298674,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16543730,658844,2024-08,655,6.6710662079320535,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12608554,17343,2024-08,655,4.674651105202282,first_active_bucket+relaxed_ask_bin,early,early,zero,one
6450267,540725,2024-08,655,6.670483982009331,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
11109197,172277,2024-08,655,4.674380474188155,first_active_bucket+relaxed_ask_bin,early,early,zero,one
360553,471478,2024-08,655,4.674109845256842,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20260607,885770,2024-08,655,6.669901761749637,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1282525,306381,2024-08,655,0.0,first_active_bucket+ask_bin,mid,mid,one,one
12826488,214671,2024-08,655,4.67383921840889,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8241274,293420,2024-08,655,4.673568593644853,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19033566,6980,2024-08,655,0.0,first_active_bucket+ask_bin,late,late,one,one
21866167,62857,2024-08,655,14.496792870204041,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21931480,6023,2024-08,655,0.0,first_active_bucket+ask_bin,late,late,one,one
24993246,197738,2024-08,655,14.4961010557846,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26603835,618616,2024-08,655,14.495755155194663,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26658591,769933,2024-08,655,14.49540925901973,first_active_bucket+relaxed_ask_bin,late,late,zero,one
143556,818209,2024-08,655,14.495063367261194,first_active_bucket+relaxed_ask_bin,late,late,zero,one
1224456,1473979,2024-08,655,14.494717479920396,first_active_bucket+relaxed_ask_bin,late,late,zero,one
7776267,1585974,2024-08,655,14.494371596998707,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10048345,1654553,2024-08,655,14.494025718497513,first_active_bucket+relaxed_ask_bin,late,late,zero,one
12834417,1679361,2024-08,655,14.49367984441817,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16292933,1850353,2024-08,655,14.493333974762049,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16594310,2181977,2024-08,655,14.492988109530515,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16749824,2369975,2024-08,655,14.49264224872495,first_active_bucket+relaxed_ask_bin,late,late,zero,one
19319183,2605133,2024-08,655,14.49229639234673,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22435806,2607991,2024-08,655,14.491950540397214,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22764835,2738698,2024-08,655,14.491604692877791,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23569709,2855689,2024-08,655,14.491258849789814,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26612066,3048997,2024-08,655,14.490913011134671,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26740560,4158250,2024-08,655,14.49056717691373,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26828745,4424765,2024-08,655,14.49022134712837,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26848776,4534111,2024-08,655,14.489875521779965,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27082347,4701195,2024-08,655,14.489529700869898,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27135970,4884235,2024-08,655,14.489183884399543,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14472571,18149,2024-09,656,4.792074009479711,first_active_bucket+relaxed_ask_bin,early,early,zero,one
4710409,12200808,2024-09,656,0.0038678645656142156,first_active_bucket+ask_bin,early,early,low,low
19371969,1290451,2024-09,656,7.167480051483002,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
3335606,335427,2024-09,656,4.792538870335618,first_active_bucket+relaxed_ask_bin,early,early,zero,one
21229744,4275289,2024-09,656,0.0,first_active_bucket+ask_bin,mid,mid,low,low
11822486,540725,2024-09,656,7.167031012426343,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19869727,2456863,2024-09,656,7.166314288787039,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20160747,294657,2024-09,656,7.165597571953105,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
25907231,3272,2024-09,656,0.0,first_active_bucket+ask_bin,late,late,one,one
17977994,658844,2024-09,656,7.164880861927472,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20349794,521347,2024-09,656,7.16416415871308,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21035430,85381,2024-09,656,0.0,first_active_bucket+ask_bin,late,late,one,one
27185224,68846,2024-09,656,14.487242689089173,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27196529,95048,2024-09,656,14.486869551224498,first_active_bucket+relaxed_ask_bin,late,late,zero,one
5840500,402390,2024-09,656,14.486496418030432,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8184342,493886,2024-09,656,14.486123289508525,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11006878,558801,2024-09,656,14.485750165660308,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13703999,669300,2024-09,656,14.48537704648734,first_active_bucket+relaxed_ask_bin,late,late,zero,one
20985006,998619,2024-09,656,14.485003931991155,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21608676,1024909,2024-09,656,14.484630822173301,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23132033,1191068,2024-09,656,14.484257717035325,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27097953,1251570,2024-09,656,14.48388461657877,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27239459,1325861,2024-09,656,14.48351152080519,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27240777,1343420,2024-09,656,14.483138429716123,first_active_bucket+relaxed_ask_bin,late,late,zero,one
12415855,5336948,2024-10,657,0.4752434360357182,first_active_bucket+ask_bin,early,early,mid,mid
10710625,3361462,2024-10,657,0.0,first_active_bucket+ask_bin,early,early,low,low
1472266,363663,2024-10,657,4.893450798839405,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2233500,143397,2024-10,657,0.0,first_active_bucket+ask_bin,early,early,low,low
10714273,1121892,2024-10,657,4.892997802155684,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22663005,2748984,2024-10,657,0.0,first_active_bucket+ask_bin,mid,mid,low,low
26552530,176269,2024-10,657,0.0,first_active_bucket+ask_bin,late,late,one,one
8487193,471173,2024-10,657,7.398783471031848,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13764374,34509,2024-10,657,4.892661548300454,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9823763,579204,2024-10,657,7.397941758517506,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
10012446,34747,2024-10,657,4.892325297251457,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22815074,4769392,2024-10,657,7.397100054473902,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
27813191,258414,2024-10,657,14.823241558170924,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4227178,603044,2024-10,657,14.822816825606026,first_active_bucket+relaxed_ask_bin,late,late,zero,one
6216530,715663,2024-10,657,14.822392098138167,first_active_bucket+relaxed_ask_bin,late,late,zero,one
17829925,1288617,2024-10,657,14.821967375769177,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21514215,1388799,2024-10,657,14.821542658500894,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23342907,1415405,2024-10,657,14.821117946335143,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23758142,1713850,2024-10,657,14.820693239273757,first_active_bucket+relaxed_ask_bin,late,late,zero,one
24914715,1735686,2024-10,657,14.82026853731858,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26498251,1806409,2024-10,657,14.81984384047144,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26654159,2005991,2024-10,657,14.81941914873418,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27016700,2009125,2024-10,657,14.818994462108627,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27590937,2359895,2024-10,657,14.818569780596626,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27772158,2440692,2024-10,657,14.818145104200017,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27875422,2782162,2024-10,657,14.81772043292063,first_active_bucket+relaxed_ask_bin,late,late,zero,one
27993241,2885447,2024-10,657,14.817295766760326,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28056692,3043379,2024-10,657,14.816871105720928,first_active_bucket+relaxed_ask_bin,late,late,zero,one
3143823,1988793,2024-11,658,0.012672213617833133,first_active_bucket+ask_bin,early,early,low,low
2671470,195787,2024-11,658,5.092347567262131,first_active_bucket+relaxed_ask_bin,early,early,zero,one
22767125,53743,2024-11,658,15.558758783903118,first_active_bucket+relaxed_ask_bin,late,late,zero,one
2016831,274601,2024-11,658,5.091967066719727,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18463801,307050,2024-11,658,0.0,first_active_bucket+ask_bin,mid,mid,one,one
2036464,14154784,2024-11,658,0.01979420564949775,first_active_bucket+ask_bin,early,early,one,one
649920,2456863,2024-11,658,7.7130782696544955,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12921942,72911,2024-11,658,7.712084709348166,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20195642,294657,2024-11,658,7.7110911595583875,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
8633026,923095,2024-11,658,7.710097620290883,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13142822,439262,2024-11,658,15.558252665567428,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22970329,449670,2024-11,658,15.557746552397472,first_active_bucket+relaxed_ask_bin,late,late,zero,one
25140482,14985,2024-11,658,0.0,first_active_bucket+ask_bin,late,late,one,one
5286,573927,2024-11,658,15.556717900316112,first_active_bucket+relaxed_ask_bin,late,late,zero,one
4466618,698182,2024-11,658,15.556211797124181,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8327845,984077,2024-11,658,15.555705699103845,first_active_bucket+relaxed_ask_bin,late,late,zero,one
11212266,1016784,2024-11,658,15.555199606257094,first_active_bucket+relaxed_ask_bin,late,late,zero,one
16735804,1154685,2024-11,658,15.554693518585909,first_active_bucket+relaxed_ask_bin,late,late,zero,one
18665687,1300818,2024-11,658,15.554187436092263,first_active_bucket+relaxed_ask_bin,late,late,zero,one
18771423,1411362,2024-11,658,15.553681358778165,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21125167,1429549,2024-11,658,15.55317528664559,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21867148,1801588,2024-11,658,15.552669219696533,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23097365,1889575,2024-11,658,15.552163157932977,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23443592,2188565,2024-11,658,15.551657101356913,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23470428,2225546,2024-11,658,15.551151049970343,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26219046,2226731,2024-11,658,15.550645003775248,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26948974,3235383,2024-11,658,15.550138962773628,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28009818,3252285,2024-11,658,15.549632926967488,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28105918,3377280,2024-11,658,15.549126896358805,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28436500,3480664,2024-11,658,15.548620870949597,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28565911,3555639,2024-11,658,15.548114850741847,first_active_bucket+relaxed_ask_bin,late,late,zero,one
5132860,7846071,2024-12,659,5.290501552876485,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8621823,14400772,2024-12,659,0.023261262023134135,first_active_bucket+ask_bin,mid,mid,low,low
22082011,531928,2024-12,659,8.296651620913284,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1103595,113586,2024-12,659,0.0,first_active_bucket+ask_bin,early,early,one,one
888367,25330,2024-12,659,0.0,first_active_bucket+ask_bin,mid,mid,one,one
2672788,585650,2024-12,659,0.0,first_active_bucket+ask_bin,mid,mid,one,one
17581970,3585510,2024-12,659,8.293004144572492,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
3331037,220545,2024-12,659,5.289618543706497,first_active_bucket+relaxed_ask_bin,early,early,zero,one
4969962,916945,2024-12,659,5.289177044553386,first_active_bucket+relaxed_ask_bin,early,early,zero,one
11547382,4802259,2024-12,659,8.291788345245115,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
17415886,505595,2024-12,659,8.290572558990752,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
23138865,2419289,2024-12,659,8.28935678581737,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
24271128,234146,2024-12,659,16.194483142852604,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28755527,46058,2024-12,659,16.427695420039488,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8106647,236681,2024-12,659,16.427074464690605,first_active_bucket+relaxed_ask_bin,late,late,zero,one
10752065,332526,2024-12,659,16.426453514489165,first_active_bucket+relaxed_ask_bin,late,late,zero,one
13658418,365513,2024-12,659,16.425832569437247,first_active_bucket+relaxed_ask_bin,late,late,zero,one
15853698,543732,2024-12,659,16.42521162953695,first_active_bucket+relaxed_ask_bin,late,late,zero,one
21748099,662967,2024-12,659,16.424590694790357,first_active_bucket+relaxed_ask_bin,late,late,zero,one
23557204,1174784,2024-12,659,16.423969765199544,first_active_bucket+relaxed_ask_bin,late,late,zero,one
26953099,1464248,2024-12,659,16.423348840766607,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28146142,1571390,2024-12,659,16.42272792149364,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28705324,1986532,2024-12,659,16.422107007382714,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28718330,2213289,2024-12,659,16.421486098435945,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28822325,2990052,2024-12,659,16.420865194655402,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28863640,3365532,2024-12,659,16.42024429604319,first_active_bucket+relaxed_ask_bin,late,late,zero,one
28900192,3498863,2024-12,659,16.419623402601413,first_active_bucket+relaxed_ask_bin,late,late,zero,one
22503423,46521,2025-01,660,16.77019440348914,first_active_bucket+relaxed_ask_bin,late,late,zero,one
14649310,1479670,2025-01,660,0.0,first_active_bucket+ask_bin,early,early,low,low
2896120,4794,2025-01,660,5.424125212143573,first_active_bucket+relaxed_ask_bin,early,early,zero,one
1202172,10425150,2025-01,660,0.027112514101047796,first_active_bucket+ask_bin,early,early,mid,mid
19082083,4231823,2025-01,660,8.3720991381708,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4296426,508236,2025-01,660,5.42941361804474,first_active_bucket+relaxed_ask_bin,early,early,zero,one
6395618,16241,2025-01,660,0.0,first_active_bucket+ask_bin,early,early,one,one
9911768,576363,2025-01,660,5.4284347521136285,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10571165,521024,2025-01,660,5.427945325658898,first_active_bucket+relaxed_ask_bin,early,early,zero,one
993175,1079110,2025-01,660,5.427455903546986,first_active_bucket+relaxed_ask_bin,early,early,zero,one
5151202,22820,2025-01,660,0.0,first_active_bucket+ask_bin,late,late,one,one
6506387,335427,2025-01,660,5.4269664857795865,first_active_bucket+relaxed_ask_bin,early,early,zero,one
6892541,717304,2025-01,660,16.768761774370915,first_active_bucket+relaxed_ask_bin,late,late,zero,one
8587590,465159,2025-01,660,8.370727588427734,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
10240740,2601720,2025-01,660,8.369356054898034,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
