event_id,user_id,role,source_surface,event_ts,event_month,question_id,answer_id,comment_id,strict_pattern_labels,tool_family_labels,question_created_at,question_month_id,primary_tag,high_tag,exposure_index,post_chatgpt
DAE-0002044,12512081.0,asker,question_body,2024-07-25 18:07:29.637000+00:00,2024-07,78794857,,,tool_generated,,2024-07-25 18:07:29.637000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002045,1558194.0,asker,question_body,2024-07-27 10:44:45.113000+00:00,2024-07,78801159,,,tool_said,chatgpt,2024-07-27 10:44:45.113000+00:00,2024-07,firebase,0.0,-0.8269317640104322,1
DAE-0002046,17624452.0,asker,question_body,2024-07-28 09:45:26.453000+00:00,2024-07,78803438,,,used_tool,copilot,2024-07-28 09:45:26.453000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002047,26548996.0,asker,question_body,2024-07-28 18:38:59.577000+00:00,2024-07,78804553,,,tool_said,chatgpt,2024-07-28 18:38:59.577000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002048,4446181.0,answer_commenter,answer_comment,2024-07-29 03:08:43.140000+00:00,2024-07,78796059,78796160.0,138940303.0,used_tool,chatgpt,2024-07-26 02:48:11.200000+00:00,2024-07,javascript,1.0,0.484762784788476,1
DAE-0002049,12403624.0,answerer,answer_body,2024-07-29 08:59:29.460000+00:00,2024-07,78526576,78806189.0,,from_tool,chatgpt,2024-05-24 05:06:42.310000+00:00,2024-05,python,1.0,0.3704293899547944,1
DAE-0002050,16804387.0,answerer,answer_body,2024-07-29 09:29:27.133000+00:00,2024-07,78785646,78806301.0,,from_tool,openai,2024-07-23 21:29:56.940000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002051,22326023.0,asker,question_body,2024-07-29 09:31:44.117000+00:00,2024-07,78806311,,,from_tool,openai,2024-07-29 09:31:44.117000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002052,23465481.0,asker,question_body,2024-07-29 20:11:35.853000+00:00,2024-07,78808895,,,used_tool,chatgpt,2024-07-29 20:11:35.853000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002053,13916166.0,asker,question_body,2024-07-29 22:00:53.800000+00:00,2024-07,78809166,,,from_tool,openai,2024-07-29 22:00:53.800000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002054,22159191.0,asker,question_body,2024-07-29 23:12:15.653000+00:00,2024-07,78809296,,,from_tool,openai,2024-07-29 23:12:15.653000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002055,26572835.0,answerer,answer_body,2024-07-30 11:10:41.713000+00:00,2024-07,72868256,78811353.0,,tool_said,gemini,2022-07-05 10:57:18.230000+00:00,2022-07,python,1.0,0.3704293899547944,0
DAE-0002056,5551892.0,answer_commenter,answer_comment,2024-07-30 19:34:06.413000+00:00,2024-07,78813261,78813321.0,138954327.0,tool_said,chatgpt,2024-07-30 18:45:37.783000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002057,26080410.0,asker,question_body,2024-07-31 06:21:30.943000+00:00,2024-07,78814693,,,tool_generated,gpt_family,2024-07-31 06:21:30.943000+00:00,2024-07,excel,1.0,0.5121987286806099,1
DAE-0002058,26586311.0,answerer,answer_body,2024-07-31 11:10:03.317000+00:00,2024-07,78509249,78815959.0,,from_tool,gpt_family;openai,2024-05-21 00:45:49.327000+00:00,2024-05,python,1.0,0.3704293899547944,1
DAE-0002059,26592017.0,asker,question_body,2024-07-31 19:57:08.007000+00:00,2024-07,78818151,,,tool_said,copilot,2024-07-31 19:57:08.007000+00:00,2024-07,excel,1.0,0.5121987286806099,1
DAE-0002060,22764835.0,asker,question_body,2024-08-01 00:13:22.383000+00:00,2024-08,78818687,,,from_tool,gpt_family;openai,2024-08-01 00:13:22.383000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002061,154911.0,answerer,answer_body,2024-08-01 07:03:04.087000+00:00,2024-08,78819087,78819533.0,,tool_generated;used_tool,ai_generated;chatgpt,2024-08-01 04:00:41.433000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002062,22641506.0,asker,question_body,2024-08-01 22:18:14.527000+00:00,2024-08,78823219,,,from_tool,chatgpt,2024-08-01 22:18:14.527000+00:00,2024-08,bash,1.0,0.4267372425853595,1
DAE-0002063,4517714.0,asker,question_body,2024-08-02 03:47:55.187000+00:00,2024-08,78823709,,,ai_assisted;tool_said,copilot,2024-08-02 03:47:55.187000+00:00,2024-08,apache-spark,0.0,0.6785814699695615,1
DAE-0002064,2810305.0,answer_commenter,answer_comment,2024-08-02 10:55:02.583000+00:00,2024-08,78824983,78825002.0,138974595.0,used_tool,chatgpt,2024-08-02 10:21:56.800000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002065,610569.0,asker,question_body,2024-08-02 22:09:30.067000+00:00,2024-08,78827379,,,from_tool,gpt_family;openai,2024-08-02 22:09:30.067000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002066,16543730.0,asker,question_body,2024-08-04 08:45:25.307000+00:00,2024-08,78830622,,,tool_generated,gemini,2024-08-04 08:45:25.307000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002067,26636594.0,asker,question_body,2024-08-04 21:06:40.617000+00:00,2024-08,78832127,,,from_tool,chatgpt,2024-08-04 21:06:40.617000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002068,20237646.0,answerer,answer_body,2024-08-05 15:06:47.853000+00:00,2024-08,78830784,78835105.0,,from_tool,openai,2024-08-04 10:20:59.377000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002069,2112068.0,answer_commenter,answer_comment,2024-08-05 16:03:16.193000+00:00,2024-08,78835281,78835293.0,138992746.0,used_tool,gemini,2024-08-05 15:45:45.220000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002070,16594310.0,asker,question_body,2024-08-05 18:54:04.523000+00:00,2024-08,78836024,,,from_tool,claude;gpt_family;openai,2024-08-05 18:54:04.523000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002071,26653065.0,asker,question_body,2024-08-06 03:54:48.103000+00:00,2024-08,78837177,,,used_tool,chatgpt,2024-08-06 03:54:48.103000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002072,17639224.0,asker,question_body,2024-08-06 05:18:35.690000+00:00,2024-08,78837346,,,from_tool,chatgpt,2024-08-06 05:18:35.690000+00:00,2024-08,android,0.0,-0.5824723369899437,1
DAE-0002073,26670492.0,asker,question_body,2024-08-07 02:01:17.237000+00:00,2024-08,78841581,,,tool_said,chatgpt,2024-08-07 02:01:17.237000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002074,17106928.0,asker,question_body,2024-08-07 16:16:04.687000+00:00,2024-08,78844756,,,from_tool,chatgpt,2024-08-07 16:16:04.687000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002075,395857.0,asker,question_body,2024-08-07 23:14:19.767000+00:00,2024-08,78846004,,,from_tool;used_tool,gpt_family;openai,2024-08-07 23:14:19.767000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002076,4275289.0,asker,question_body,2024-08-08 04:07:17.360000+00:00,2024-08,78846488,,,from_tool,gpt_family;llm;openai,2024-08-08 04:07:17.360000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002077,23392054.0,asker,question_body,2024-08-08 08:02:53.463000+00:00,2024-08,78847203,,,tool_generated,chatgpt,2024-08-08 08:02:53.463000+00:00,2024-08,android,0.0,-0.5824723369899437,1
DAE-0002078,16614825.0,asker,question_body,2024-08-08 18:43:29.260000+00:00,2024-08,78849973,,,used_tool,chatgpt,2024-08-08 18:43:29.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002079,3915431.0,answerer,answer_body,2024-08-09 01:02:18.630000+00:00,2024-08,78849973,78850850.0,,tool_said,chatgpt,2024-08-08 18:43:29.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002080,3915431.0,question_commenter,question_comment,2024-08-09 01:05:06.427000+00:00,2024-08,78849973,,139020939.0,used_tool,chatgpt,2024-08-08 18:43:29.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002081,19319183.0,answerer,answer_body,2024-08-09 09:55:13.303000+00:00,2024-08,78846004,78852158.0,,from_tool,openai,2024-08-07 23:14:19.767000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002082,20260607.0,asker,question_body,2024-08-09 14:02:34.983000+00:00,2024-08,78853202,,,from_tool,gemini,2024-08-09 14:02:34.983000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002083,26690340.0,asker,question_body,2024-08-09 16:02:45.327000+00:00,2024-08,78853705,,,used_tool,chatgpt,2024-08-09 16:02:45.327000+00:00,2024-08,firebase,0.0,-0.8269317640104322,1
DAE-0002084,26732434.0,asker,question_body,2024-08-10 06:20:41.013000+00:00,2024-08,78855357,,,from_tool,chatgpt,2024-08-10 06:20:41.013000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002085,24018452.0,asker,question_body,2024-08-10 07:25:56.043000+00:00,2024-08,78855461,,,tool_said,copilot,2024-08-10 07:25:56.043000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002086,18142235.0,answerer,answer_body,2024-08-10 09:41:42.830000+00:00,2024-08,78855270,78855684.0,,from_tool,chatgpt,2024-08-10 05:02:44.797000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002087,521624.0,question_commenter,question_comment,2024-08-11 21:38:20.787000+00:00,2024-08,78859415,,139036306.0,from_tool,chatgpt,2024-08-11 21:08:52.713000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002088,18300296.0,asker,question_body,2024-08-13 06:52:07.813000+00:00,2024-08,78864781,,,from_tool,llm;openai,2024-08-13 06:52:07.813000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002089,17967920.0,asker,question_body,2024-08-13 13:55:08.900000+00:00,2024-08,78866708,,,from_tool,,2024-08-13 13:55:08.900000+00:00,2024-08,sql,1.0,0.8127371844006236,1
DAE-0002090,21653250.0,asker,question_body,2024-08-14 10:03:36.197000+00:00,2024-08,78870322,,,from_tool,llm,2024-08-14 10:03:36.197000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002091,3592007.0,asker,question_body,2024-08-14 12:42:31.060000+00:00,2024-08,78870986,,,from_tool,openai,2024-08-14 12:42:31.060000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002092,1601580.0,asker,title,2024-08-15 00:37:53.107000+00:00,2024-08,78873304,,,from_tool,claude,2024-08-15 00:37:53.107000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002093,17835656.0,answerer,answer_body,2024-08-15 04:19:28.510000+00:00,2024-08,78873281,78873631.0,,from_tool,chatgpt,2024-08-15 00:16:24.763000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002094,19319183.0,asker,question_body,2024-08-15 13:11:13.263000+00:00,2024-08,78875261,,,from_tool,openai,2024-08-15 13:11:13.263000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002095,19598212.0,answerer,answer_body,2024-08-16 08:04:12.310000+00:00,2024-08,69108029,78878171.0,,from_tool,chatgpt,2021-09-08 18:29:02.957000+00:00,2021-09,linux,0.0,-0.3486118221209918,0
DAE-0002096,23270209.0,asker,question_body,2024-08-17 03:44:47.183000+00:00,2024-08,78881336,,,from_tool,llm,2024-08-17 03:44:47.183000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002097,26848776.0,asker,question_body,2024-08-17 07:50:47.790000+00:00,2024-08,78881661,,,from_tool,openai,2024-08-17 07:50:47.790000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002098,9390413.0,asker,question_body,2024-08-17 23:42:00.627000+00:00,2024-08,78883470,,,from_tool,openai,2024-08-17 23:42:00.627000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002099,9679426.0,asker,question_body,2024-08-18 12:08:48.920000+00:00,2024-08,78884546,,,from_tool,gpt_family;openai,2024-08-18 12:08:48.920000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002100,6316577.0,answer_commenter,answer_comment,2024-08-19 03:10:05.407000+00:00,2024-08,78617038,78885248.0,139084325.0,used_tool,chatgpt,2024-06-13 09:33:36.707000+00:00,2024-06,python,1.0,0.3704293899547944,1
DAE-0002101,24663706.0,asker,question_body,2024-08-19 07:23:58.377000+00:00,2024-08,78886742,,,from_tool,chatgpt,2024-08-19 07:23:58.377000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002102,25556084.0,asker,question_body,2024-08-19 12:38:54.070000+00:00,2024-08,78887943,,,used_tool,chatgpt,2024-08-19 12:38:54.070000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002103,26883832.0,asker,question_body,2024-08-20 05:10:34.707000+00:00,2024-08,78890697,,,used_tool,chatgpt,2024-08-20 05:10:34.707000+00:00,2024-08,android,0.0,-0.5824723369899437,1
DAE-0002104,8450031.0,asker,question_body,2024-08-20 10:31:31.463000+00:00,2024-08,78891923,,,tool_generated,ai_generated;chatgpt,2024-08-20 10:31:31.463000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002105,26910065.0,asker,question_body,2024-08-20 17:26:37.687000+00:00,2024-08,78893730,,,from_tool,chatgpt,2024-08-20 17:26:37.687000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002106,19123103.0,answerer,answer_body,2024-08-20 17:49:43.133000+00:00,2024-08,77444332,78893803.0,,from_tool,gpt_family;openai,2023-11-08 09:35:53.243000+00:00,2023-11,python,1.0,0.3704293899547944,1
DAE-0002107,25147575.0,question_commenter,question_comment,2024-08-22 02:39:01.777000+00:00,2024-08,78896401,,139108260.0,from_tool,openai,2024-08-21 10:21:00.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002108,22209566.0,answerer,answer_body,2024-08-22 04:34:30.483000+00:00,2024-08,78896401,78899809.0,,from_tool,openai,2024-08-21 10:21:00.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002109,25147575.0,answer_commenter,answer_comment,2024-08-22 06:28:48.150000+00:00,2024-08,78896401,78899809.0,139108984.0,from_tool,openai,2024-08-21 10:21:00.260000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002110,4345777.0,asker,question_body,2024-08-22 16:08:45.927000+00:00,2024-08,78902521,,,from_tool,chatgpt,2024-08-22 16:08:45.927000+00:00,2024-08,android,0.0,-0.5824723369899437,1
DAE-0002111,20120087.0,question_commenter,question_comment,2024-08-22 17:59:06.167000+00:00,2024-08,78902597,,139114071.0,used_tool,chatgpt,2024-08-22 16:27:02.960000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002112,26964538.0,asker,question_body,2024-08-23 12:08:23.567000+00:00,2024-08,78905814,,,tool_generated,gemini,2024-08-23 12:08:23.567000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002113,12608554.0,asker,question_body,2024-08-23 12:10:00.227000+00:00,2024-08,78905827,,,from_tool,openai,2024-08-23 12:10:00.227000+00:00,2024-08,firebase,0.0,-0.8269317640104322,1
DAE-0002114,893254.0,answer_commenter,answer_comment,2024-08-24 09:19:05.840000+00:00,2024-08,78903671,78903860.0,139124688.0,from_tool,chatgpt,2024-08-22 22:06:36.280000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002115,258174.0,answer_commenter,answer_comment,2024-08-25 04:05:19.577000+00:00,2024-08,75998425,78907228.0,139128137.0,tool_said,chatgpt,2023-04-12 17:42:44.997000+00:00,2023-04,javascript,1.0,0.484762784788476,1
DAE-0002116,1453312.0,answerer,answer_body,2024-08-25 06:02:49.667000+00:00,2024-08,78888711,78910538.0,,from_tool,llm,2024-08-19 15:33:47.597000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002117,27007044.0,asker,question_body,2024-08-25 11:41:59.033000+00:00,2024-08,78911125,,,tool_said,chatgpt,2024-08-25 11:41:59.033000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002118,354577.0,question_commenter,question_comment,2024-08-25 16:18:45.103000+00:00,2024-08,78911125,,139130414.0,tool_said,chatgpt,2024-08-25 11:41:59.033000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002119,14376362.0,answerer,answer_body,2024-08-25 18:29:22.337000+00:00,2024-08,78911891,78911943.0,,from_tool,llm,2024-08-25 17:56:37.597000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002120,27019872.0,asker,question_body,2024-08-26 08:04:18.647000+00:00,2024-08,78913396,,,from_tool,chatgpt;copilot;gemini,2024-08-26 08:04:18.647000+00:00,2024-08,android,0.0,-0.5824723369899437,1
DAE-0002121,22276377.0,asker,question_body,2024-08-26 10:11:38.343000+00:00,2024-08,78913850,,,tool_said,,2024-08-26 10:11:38.343000+00:00,2024-08,sql,1.0,0.8127371844006236,1
DAE-0002122,27040506.0,asker,question_body,2024-08-27 08:15:30.113000+00:00,2024-08,78917797,,,from_tool,chatgpt,2024-08-27 08:15:30.113000+00:00,2024-08,excel,1.0,0.5121987286806099,1
DAE-0002123,23077649.0,answer_commenter,answer_comment,2024-08-27 15:39:51.233000+00:00,2024-08,78919208,78919628.0,139144750.0,tool_said,chatgpt,2024-08-27 13:45:31.610000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002124,4001177.0,answerer,answer_body,2024-08-27 16:57:24.327000+00:00,2024-08,78396642,78920009.0,,from_tool,gpt_family;openai,2024-04-27 23:18:48.590000+00:00,2024-04,python,1.0,0.3704293899547944,1
DAE-0002125,25160955.0,asker,question_body,2024-08-28 03:45:22.517000+00:00,2024-08,78921459,,,used_tool,copilot,2024-08-28 03:45:22.517000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002126,16804387.0,answerer,answer_body,2024-08-28 10:19:06.430000+00:00,2024-08,78918692,78922768.0,,from_tool,openai,2024-08-27 11:40:29.900000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002127,16804387.0,answer_commenter,answer_comment,2024-08-28 11:55:20.730000+00:00,2024-08,78918692,78922768.0,139151328.0,from_tool,openai,2024-08-27 11:40:29.900000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002128,4240413.0,answerer,answer_body,2024-08-28 16:58:14.780000+00:00,2024-08,77469097,78924474.0,,from_tool,gpt_family;openai,2023-11-12 13:25:44.190000+00:00,2023-11,python,1.0,0.3704293899547944,1
DAE-0002129,13779302.0,answerer,answer_body,2024-08-28 23:41:11.527000+00:00,2024-08,78796331,78925658.0,,from_tool,gpt_family;llm;openai,2024-07-26 05:27:01.810000+00:00,2024-07,python,1.0,0.3704293899547944,1
DAE-0002130,13607672.0,answerer,answer_body,2024-08-28 23:59:44.423000+00:00,2024-08,77649073,78925691.0,,used_tool,openai,2023-12-12 21:16:55.183000+00:00,2023-12,excel,1.0,0.5121987286806099,1
DAE-0002131,6557211.0,answerer,answer_body,2024-08-29 12:47:57.033000+00:00,2024-08,78918863,78927873.0,,from_tool,llm,2024-08-27 12:23:44.977000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002132,2112068.0,asker,question_body,2024-08-29 13:47:40.020000+00:00,2024-08,78928157,,,tool_said,gemini,2024-08-29 13:47:40.020000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002133,13454438.0,asker,question_body,2024-08-29 19:34:02.007000+00:00,2024-08,78929387,,,used_tool,chatgpt,2024-08-29 19:34:02.007000+00:00,2024-08,regex,1.0,1.657307329678494,1
DAE-0002134,160245.0,asker,question_body,2024-08-29 21:49:04.350000+00:00,2024-08,78929742,,,from_tool;used_tool,anthropic;claude,2024-08-29 21:49:04.350000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002135,27082347.0,question_commenter,question_comment,2024-08-30 12:21:51.367000+00:00,2024-08,78929102,,139167640.0,from_tool,gpt_family,2024-08-29 17:54:55.417000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002136,18383106.0,asker,question_body,2024-08-30 15:08:28.900000+00:00,2024-08,78932696,,,tool_generated,chatgpt,2024-08-30 15:08:28.900000+00:00,2024-08,javascript,1.0,0.484762784788476,1
DAE-0002137,20591261.0,asker,question_body,2024-08-30 17:47:59.847000+00:00,2024-08,78933232,,,from_tool,,2024-08-30 17:47:59.847000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002138,27101836.0,asker,question_body,2024-08-30 20:38:08.893000+00:00,2024-08,78933682,,,used_tool,,2024-08-30 20:38:08.893000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002139,27102307.0,asker,question_body,2024-08-30 22:27:50.427000+00:00,2024-08,78933889,,,from_tool,,2024-08-30 22:27:50.427000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002140,27104277.0,answerer,answer_body,2024-08-31 02:47:41.143000+00:00,2024-08,76561192,78934210.0,,from_tool,openai,2023-06-27 02:05:16.830000+00:00,2023-06,python,1.0,0.3704293899547944,1
DAE-0002141,395857.0,answerer,answer_body,2024-09-03 22:03:58.217000+00:00,2024-09,78846281,78946213.0,,from_tool,gpt_family;openai,2024-08-08 02:04:46.070000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002142,395857.0,answerer,answer_body,2024-09-03 23:28:44.760000+00:00,2024-09,78846004,78946352.0,,from_tool,gpt_family;openai,2024-08-07 23:14:19.767000+00:00,2024-08,python,1.0,0.3704293899547944,1
DAE-0002143,27185224.0,asker,question_body,2024-09-04 01:05:56.850000+00:00,2024-09,78946484,,,from_tool,openai,2024-09-04 01:05:56.850000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002144,27196529.0,asker,question_body,2024-09-04 19:49:18.500000+00:00,2024-09,78950333,,,from_tool,chatgpt;gpt_family;openai,2024-09-04 19:49:18.500000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002145,23022179.0,answerer,answer_body,2024-09-04 22:02:24.920000+00:00,2024-09,78950333,78950704.0,,from_tool,gpt_family;openai,2024-09-04 19:49:18.500000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002146,23277613.0,asker,question_body,2024-09-05 20:01:48.050000+00:00,2024-09,78954662,,,tool_said,,2024-09-05 20:01:48.050000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002147,12939557.0,question_commenter,question_comment,2024-09-05 20:26:58.353000+00:00,2024-09,78954662,,139209262.0,tool_said,,2024-09-05 20:01:48.050000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002148,23257976.0,asker,question_body,2024-09-06 16:08:22.110000+00:00,2024-09,78957937,,,used_tool,chatgpt,2024-09-06 16:08:22.110000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002149,19552971.0,asker,question_body,2024-09-06 20:08:47.320000+00:00,2024-09,78958614,,,tool_said,chatgpt,2024-09-06 20:08:47.320000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002150,23132033.0,asker,title,2024-09-07 09:22:19.687000+00:00,2024-09,78959794,,,from_tool,openai,2024-09-07 09:22:19.687000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002151,27243555.0,asker,question_body,2024-09-07 13:58:51.993000+00:00,2024-09,78960308,,,from_tool,openai,2024-09-07 13:58:51.993000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002152,27265350.0,asker,question_body,2024-09-09 14:00:35.947000+00:00,2024-09,78965843,,,from_tool,chatgpt,2024-09-09 14:00:35.947000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002153,13890320.0,asker,question_body,2024-09-09 19:55:42.610000+00:00,2024-09,78967014,,,tool_said,chatgpt,2024-09-09 19:55:42.610000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002154,6064787.0,asker,question_body,2024-09-10 01:18:00.380000+00:00,2024-09,78967607,,,used_tool,chatgpt,2024-09-10 01:18:00.380000+00:00,2024-09,javascript,1.0,0.484762784788476,1
DAE-0002155,4027760.0,asker,question_body,2024-09-10 06:12:47.243000+00:00,2024-09,78968109,,,used_tool,chatgpt,2024-09-10 06:12:47.243000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002156,14137643.0,asker,question_body,2024-09-10 10:19:34.713000+00:00,2024-09,78969013,,,from_tool,chatgpt,2024-09-10 10:19:34.713000+00:00,2024-09,javascript,1.0,0.484762784788476,1
DAE-0002157,23158352.0,asker,question_body,2024-09-10 20:17:46.020000+00:00,2024-09,78971218,,,used_tool,chatgpt,2024-09-10 20:17:46.020000+00:00,2024-09,linux,0.0,-0.3486118221209918,1
DAE-0002158,25346990.0,asker,question_body,2024-09-11 11:40:10+00:00,2024-09,78973586,,,from_tool,chatgpt,2024-09-11 11:40:10+00:00,2024-09,javascript,1.0,0.484762784788476,1
DAE-0002159,10292330.0,question_commenter,question_comment,2024-09-11 19:17:29.410000+00:00,2024-09,78975329,,139247784.0,tool_said,chatgpt,2024-09-11 18:58:49.267000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002160,10292330.0,question_commenter,question_comment,2024-09-11 19:21:11.177000+00:00,2024-09,78975329,,139247816.0,tool_said,chatgpt,2024-09-11 18:58:49.267000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002161,6687379.0,answerer,answer_body,2024-09-12 04:25:37.627000+00:00,2024-09,78015804,78976474.0,,from_tool,llm,2024-02-18 12:51:02.607000+00:00,2024-02,python,1.0,0.3704293899547944,1
DAE-0002162,,asker,question_body,2024-09-13 09:36:23.577000+00:00,2024-09,78981542,,,from_tool,gpt_family;openai,2024-09-13 09:36:23.577000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002163,27313213.0,asker,question_body,2024-09-13 10:45:06.777000+00:00,2024-09,78981811,,,tool_said,copilot,2024-09-13 10:45:06.777000+00:00,2024-09,linux,0.0,-0.3486118221209918,1
DAE-0002164,4992467.0,answerer,answer_body,2024-09-14 08:38:37.340000+00:00,2024-09,75826303,78984669.0,,used_tool,chatgpt;gpt_family;openai,2023-03-23 17:37:57.363000+00:00,2023-03,javascript,1.0,0.484762784788476,1
DAE-0002165,5989438.0,answer_commenter,answer_comment,2024-09-15 00:48:33.827000+00:00,2024-09,78981280,78982133.0,139267827.0,tool_said,chatgpt,2024-09-13 08:23:30.353000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002166,23285181.0,asker,question_body,2024-09-15 03:49:17.140000+00:00,2024-09,78986589,,,from_tool,chatgpt,2024-09-15 03:49:17.140000+00:00,2024-09,android,0.0,-0.5824723369899437,1
DAE-0002167,14472571.0,asker,question_body,2024-09-15 07:06:46.843000+00:00,2024-09,78986801,,,from_tool,openai,2024-09-15 07:06:46.843000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002168,14472571.0,answerer,answer_body,2024-09-15 07:14:08.607000+00:00,2024-09,78986801,78986810.0,,from_tool,openai,2024-09-15 07:06:46.843000+00:00,2024-09,python,1.0,0.3704293899547944,1
DAE-0002169,16650328.0,answer_commenter,answer_comment,2024-09-15 17:41:31.093000+00:00,2024-09,78936563,78937070.0,139270619.0,tool_generated,claude,2024-09-01 04:36:14.493000+00:00,2024-09,javascript,1.0,0.484762784788476,1
DAE-0002170,22998701.0,asker,question_body,2024-09-16 01:21:27.830000+00:00,2024-09,78988624,,,tool_said,chatgpt,2024-09-16 01:21:27.830000+00:00,2024-09,sql,1.0,0.8127371844006236,1
DAE-0002171,24890957.0,asker,question_body,2024-09-16 09:44:50.860000+00:00,2024-09,78989622,,,from_tool,openai,2024-09-16 09:44:50.860000+00:00,2024-09,python,1.0,0.3704293899547944,1
